   1 0.4481570E+02
   1 0.4419132E+02
   1 0.4402168E+02
   1 0.4365599E+02
   1 0.4393873E+02
   1 0.4479216E+02
   1 0.4349232E+02
   1 0.4463598E+02
   1 0.4452497E+02
   1 0.4474867E+02
   1 0.4468100E+02
   1 0.4339128E+02
   1 0.4442928E+02
   1 0.4479233E+02
   1 0.4389714E+02
   1 0.4389155E+02
   1 0.4370701E+02
   1 0.4387596E+02
   1 0.4406140E+02
   1 0.4452080E+02
   1 0.4443202E+02
   1 0.4386263E+02
   1 0.4491255E+02
   1 0.4499881E+02
   1 0.4464389E+02
   1 0.4478955E+02
   1 0.4419641E+02
   1 0.4483255E+02
   1 0.4393274E+02
   1 0.4451573E+02
   1 0.4400184E+02
   1 0.4444782E+02
   1 0.4538290E+02
   1 0.4449106E+02
   1 0.4462957E+02
   1 0.4461665E+02
   1 0.4524515E+02
   1 0.4449855E+02
   1 0.4450647E+02
   1 0.4465289E+02
   1 0.4401496E+02
   1 0.4413572E+02
   1 0.4486327E+02
   1 0.4373995E+02
   1 0.4462441E+02
   1 0.4394821E+02
   1 0.4452241E+02
   1 0.4420971E+02
   1 0.4415916E+02
   1 0.4431488E+02
   1 0.4409489E+02
   1 0.4463495E+02
   1 0.4485056E+02
   1 0.4451761E+02
   1 0.3718222E+02
   1 0.4448576E+02
   1 0.4407355E+02
   1 0.4479875E+02
   1 0.4461985E+02
   1 0.4407537E+02
   1 0.4376005E+02
   1 0.4418134E+02
   1 0.4476221E+02
   1 0.4468882E+02
   1 0.4453971E+02
   1 0.4455407E+02
   1 0.4382493E+02
   1 0.4466374E+02
   1 0.4353816E+02
   1 0.4474111E+02
   1 0.4506997E+02
   1 0.4481964E+02
   1 0.4343371E+02
   1 0.4378238E+02
   1 0.4385643E+02
   1 0.1365509E+02
   1 0.4398124E+02
   1 0.4456885E+02
   1 0.4384141E+02
   1 0.4380642E+02
   1 0.4387288E+02
   1 0.4429123E+02
   1 0.4431740E+02
   1 0.4414520E+02
   1 0.4461389E+02
   1 0.4467761E+02
   1 0.4321020E+02
   1 0.4374098E+02
   1 0.4476671E+02
   1 0.4426831E+02
   1 0.4433815E+02
   1 0.4439782E+02
   1 0.4393179E+02
   1 0.4415430E+02
   1 0.4423965E+02
   1 0.4478957E+02
   1 0.4310377E+02
   1 0.4399130E+02
   1 0.4479694E+02
   1 0.4394080E+02
   1 0.4403598E+02
   1 0.4431821E+02
   1 0.4458825E+02
   1 0.4462386E+02
   1 0.4470794E+02
   1 0.4467249E+02
   1 0.4404239E+02
   1 0.4467189E+02
   1 0.4379083E+02
   1 0.4379424E+02
   1 0.4466021E+02
   1 0.4358774E+02
   1 0.4396579E+02
   1 0.4416759E+02
   1 0.4433254E+02
   1 0.4435758E+02
