   1 0.7727122E+02
   1 0.7602942E+02
   1 0.7701173E+02
   1 0.7734069E+02
   1 0.7714742E+02
   1 0.7664058E+02
   1 0.7740011E+02
   1 0.7728648E+02
   1 0.7411517E+02
   1 0.7688360E+02
   1 0.7749168E+02
   1 0.7740288E+02
   1 0.7742393E+02
   1 0.7624240E+02
   1 0.7619784E+02
   1 0.7659158E+02
   1 0.7692095E+02
   1 0.7658401E+02
   1 0.7680043E+02
   1 0.7717924E+02
   1 0.7691250E+02
   1 0.7759404E+02
   1 0.7708412E+02
   1 0.7637732E+02
   1 0.7726933E+02
   1 0.7739151E+02
   1 0.7698712E+02
   1 0.7748507E+02
   1 0.7683204E+02
   1 0.7775610E+02
   1 0.7659983E+02
   1 0.7679720E+02
   1 0.7685138E+02
   1 0.7706068E+02
   1 0.7692986E+02
   1 0.7820516E+02
   1 0.7772277E+02
   1 0.3002862E+02
   1 0.7757458E+02
   1 0.7739622E+02
   1 0.7683918E+02
   1 0.7673551E+02
   1 0.7737802E+02
   1 0.7754065E+02
   1 0.7745841E+02
   1 0.7707686E+02
   1 0.7724874E+02
   1 0.7673340E+02
   1 0.7715566E+02
   1 0.5028455E+02
   1 0.7743994E+02
   1 0.7779317E+02
   1 0.7635427E+02
   1 0.7677743E+02
   1 0.7696252E+02
   1 0.7679873E+02
   1 0.7666331E+02
   1 0.7768312E+02
   1 0.7706280E+02
   1 0.7779302E+02
   1 0.7698980E+02
   1 0.7700696E+02
   1 0.7729565E+02
   1 0.7721406E+02
   1 0.7689724E+02
   1 0.7701188E+02
   1 0.7765422E+02
   1 0.7755320E+02
   1 0.7742974E+02
   1 0.7639602E+02
   1 0.7741552E+02
   1 0.7693989E+02
   1 0.7726908E+02
   1 0.7789494E+02
   1 0.7671245E+02
   1 0.7689408E+02
   1 0.7645694E+02
   1 0.7725557E+02
   1 0.7760595E+02
   1 0.7684080E+02
   1 0.7603038E+02
   1 0.7631429E+02
   1 0.7662833E+02
   1 0.7770477E+02
   1 0.7728099E+02
   1 0.7664828E+02
   1 0.7742170E+02
   1 0.7686602E+02
   1 0.7670781E+02
   1 0.7778045E+02
   1 0.7700721E+02
   1 0.7634109E+02
   1 0.7728319E+02
   1 0.7679003E+02
   1 0.7761008E+02
   1 0.7719116E+02
   1 0.7774850E+02
   1 0.7745822E+02
   1 0.7732050E+02
   1 0.7731808E+02
   1 0.7629478E+02
   1 0.7614844E+02
   1 0.7627570E+02
   1 0.7702805E+02
   1 0.7703049E+02
   1 0.7705393E+02
   1 0.1515404E+02
   1 0.7061010E+02
   1 0.7721538E+02
   1 0.7709662E+02
   1 0.7663444E+02
   1 0.7696048E+02
   1 0.7725256E+02
   1 0.7646520E+02
   1 0.7778214E+02
   1 0.7652788E+02
   1 0.7731569E+02
   1 0.7731511E+02
